"";"nsd_id";"last_name";"first_name";"start";"end";"rc_source";"rc_desc";"rc_from";"rc_date";"dismis_note";"extra_note";"post";"X"
"130";283;"Handal";"Nils Kristoffer";"1958-01-11";"1961-02-18";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619591102AR00300&serviceId=2";"MP Hegna demands Handals dismissal";"Own party";"1959-11-02";"";"";"Forsvarsminister";NA
"131";283;"Handal";"Nils Kristoffer";"1958-01-11";"1961-02-18";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619600603AR01400&serviceId=2";"Also targeted for the Cuba-affair by the opposition";"Opposition";"1960-06-03";"";"";"Forsvarsminister";NA
"132";296;"Harlem";"Gudmund";"1958-01-11";"1961-09-30";NA;NA;NA;NA;"";"";"Sosialminister";NA
"133";303;"Haugland";"Jens";"1958-01-11";"1961-09-30";NA;NA;NA;NA;"";"";"Justisminister";NA
"134";462;"Lange";"Halvard Manthey";"1958-01-11";"1960-12-15";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"135";518;"Løbak";"Harald";"1958-01-11";"1960-04-23";"http://web.retriever-info.com/services/archive/displayPDF?method=&pdfUrl=%2FproxyTest%2F%3Fid%3D055016195810284vGyw04kQ9tO02pNoq2Dlvw7100201010a0c%26x%3Db228952600a6d359209982c2b051d5c2&documentId=05501619581028AR00111&serviceId=2&pdf.doResize=false";"Løbak recieves critisizm from the Farmer's Association for his work in the Agrarian Deparment. Dissatisfaction has decreased to the extent that they consider forming a new party.";"Organization";"1958-10-28";"";"";"Landbruksminister";NA
"136";518;"Løbak";"Harald";"1958-01-11";"1960-04-23";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590221AR00500&serviceId=2";"The majority of parliament stands against Løbak in a proposition to merge the agrarian schools Ås and Sem.";"Own party";"1959-02-21";"";"";"Landbruksminister";NA
"137";518;"Løbak";"Harald";"1958-01-11";"1960-04-23";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590221AR00500&serviceId=2";"The majority of parliament stands against Løbak in a proposition to merge the agrarian schools Ås and Sem.";"Opposition";"1959-02-21";"";"";"Landbruksminister";NA
"138";516;"Lysø";"Nils Kristian";"1958-01-11";"1961-09-30";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"139";610;"Olsen";"Johan Ulrik";"1958-01-11";"1958-09-01";NA;NA;NA;NA;"Steps back at the age of 73 (the oldest member of any post-WWII cabinet in Norway)";"";"Kommunalminister";NA
"140";703;"Sjaastad";"Gustav Adolf";"1958-01-11";"1959-04-09";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590117AR01401&serviceId=2";"Sjaastad is belived to resign because he is pressured by his constituency.";"Constituency";"1959-01-17";"";"";"Industriminister";NA
"141";703;"Sjaastad";"Gustav Adolf";"1958-01-11";"1959-04-09";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590312AR01400&serviceId=2";"Partially responsible for the Cuba-affair";"Own party";"1959-03-12";"";"";"Industriminister";NA
"142";703;"Sjaastad";"Gustav Adolf";"1958-01-11";"1959-04-09";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590312AR01400&serviceId=2";"Partially responsible for the Cuba-affair";"Opposition";"1959-03-12";"";"";"Industriminister";NA
"143";703;"Sjaastad";"Gustav Adolf";"1958-01-11";"1959-04-09";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590409AR00200&serviceId=2";"Sjaastad has withheld information regarding competition between several sement factories, and the newspaper is making it clear that he must face responsibility for his actions (a few days earlier the same sentiments are articulated in the paper)";"Newspaper";"1959-04-09";"";"";"Industriminister";NA
"144";709;"Skaug";"Arne";"1958-01-11";"1961-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590312AR01400&serviceId=2";"Partially responsible for the Cuba-affair";"Own party";"1959-03-12";"";"";"Handelsminister";NA
"145";709;"Skaug";"Arne";"1958-01-11";"1961-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619590312AR01400&serviceId=2";"Partially responsible for the Cuba-affair";"Opposition";"1959-03-12";"";"";"Handelsminister";NA
"146";835;"Varmann";"Kolbjørn Sigurd Verner";"1958-01-11";"1960-04-23";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"147";120;"Cappelen";"Andreas Zeier";"1958-09-01";"1961-09-30";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"148";117;"Bøe";"Gunnar";"1959-04-09";"1961-09-30";NA;NA;NA;NA;"";"";"Prisminister";NA
"149";337;"Holler";"Kjell Torbjørn";"1959-04-09";"1961-09-30";NA;NA;NA;NA;"";"";"Industriminister";NA
"150";65;"Bjerve";"Petter Jacob";"1960-04-23";"1961-09-30";NA;NA;NA;NA;"";"";"Finansminister";NA
"151";84;"Bratteli";"Trygve Martin";"1960-04-23";"1961-09-30";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"152";700;"Sivertsen";"Helge";"1960-04-23";"1961-09-30";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"153";879;"Wøhni";"Einar Joachim";"1960-04-23";"1961-09-30";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"154";103;"Bruvik";"Olav";"1961-02-18";"1961-09-30";NA;NA;NA;NA;"";"";"Sosialminister";NA
"155";462;"Lange";"Halvard Manthey";"1961-02-27";"1961-09-30";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"156";64;"Bjerkholt";"Aase Ingerid Nathalie";"1961-10-01";"1963-08-27";NA;NA;NA;NA;"";"";"Familie- og forbruksminister";NA
"157";65;"Bjerve";"Petter Jacob";"1961-10-01";"1962-01-05";NA;NA;NA;NA;"";"";"Finansminister";NA
"158";117;"Bøe";"Gunnar";"1961-10-01";"1962-09-01";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619620312AR00104&serviceId=2";"Bøe dissents on the question of EU, and is demanding to leave office, while Gerhardsen won't let him. The paper says he should be able to leave his post";"Newspaper";"1962-03-12";"";"";"Prisminister";NA
"159";84;"Bratteli";"Trygve Martin";"1961-10-01";"1963-08-27";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630601AR00202&serviceId=2";"PM Gerhardsen tries to squeeze Bratteli into the shadows of the party during the yearly party conference";"Own party";"1963-06-01";"";"";"Samferdselsminister";NA
"160";103;"Bruvik";"Olav";"1961-10-01";"1962-12-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619620906AR01403&serviceId=2";"A series of articles on a scandal in a hospital in Northern Norway. A ""need to clean up the Department of Health"" is raised.";"Newspaper";"1962-09-06";"Died in his post during the Christmas holliday";"";"Sosialminister";NA
"161";120;"Cappelen";"Andreas Zeier";"1961-10-01";"1963-02-04";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"162";228;"Gerhardsen";"Einar Henry";"1961-10-01";"1963-08-27";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630208AR00201&serviceId=2";"A vote of no confidence is raised towards the cabinet for the appointment of Harald Bakkane as head of the police acadamy";"Opposition";"1963-02-08";"";"";"Statsminister";NA
"163";228;"Gerhardsen";"Einar Henry";"1961-10-01";"1963-08-27";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630621AR00300&serviceId=2";"MP Leirfall calls for a vote of no confidence against the sitting cabinet, following the Kings Bay scandal";"Opposition";"1963-06-21";"";"";"Statsminister";NA
"164";228;"Gerhardsen";"Einar Henry";"1961-10-01";"1963-08-27";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630622AR00201&serviceId=2";"Harsh comment in the newspaper following the Kings Bay scandal. Says that any private company making these kind of mistakes would have had to pay the highest price for its failings";"Newspaper";"1963-06-22";"";"";"Statsminister";NA
"165";228;"Gerhardsen";"Einar Henry";"1961-10-01";"1963-08-27";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630627AR00204&serviceId=2";"The Socialist People's Party wants Gerhardsen removed, but not the Labor cabinet, as a consequence of the Kings Bay accident";"Opposition";"1963-06-27";"The cabinet lost the vote of no confidence and had to resign";"";"Statsminister";NA
"166";296;"Harlem";"Gudmund";"1961-10-01";"1963-08-27";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"167";303;"Haugland";"Jens";"1961-10-01";"1963-08-27";NA;NA;NA;NA;"";"";"Justisminister";NA
"168";337;"Holler";"Kjell Torbjørn";"1961-10-01";"1963-07-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630618AR00201&serviceId=2";"The paper reports that parliament will direct a vote of no confidence towards Holler for his involment in the Kings Bay scandal";"Opposition";"1963-06-18";"";"";"Industriminister";NA
"169";337;"Holler";"Kjell Torbjørn";"1961-10-01";"1963-07-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630619AR00201&serviceId=2";"A column in the paper is highly critical towards the fact that PM Gerhardsen mad the vote of no confidence against Holler into a vote against the cabinet. The paper argues that Holler is the only one that should go following the Kings Bay scandal";"Newspaper";"1963-06-19";"";"";"Industriminister";NA
"170";462;"Lange";"Halvard Manthey";"1961-10-01";"1963-08-27";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630226AR00201&serviceId=2";"Socialist People's Party with a vote of no confidence against Lange over the question of EU and negotiations in Brussels";"Opposition";"1963-02-26";"";"";"Utenriksminister";NA
"171";516;"Lysø";"Nils Kristian";"1961-10-01";"1963-08-27";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630215AR00502&serviceId=2";"Ålesunds Rederiforening asks for Lysøs dismissal, because he has not followed their advice to put forward a proposal regarding ""lottgaranti"" sooner.";"Organization";"1963-02-15";"";"";"Fiskeriminister";NA
"172";700;"Sivertsen";"Helge";"1961-10-01";"1963-08-27";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"173";709;"Skaug";"Arne";"1961-10-01";"1962-01-13";NA;NA;NA;NA;"Resigned for personal reasons";"";"Handelsminister";NA
"174";879;"Wøhni";"Einar Joachim";"1961-10-01";"1963-08-27";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"175";260;"Gundersen";"Oscar Christian";"1962-01-13";"1963-08-27";NA;NA;NA;NA;"";"";"Handelsminister";NA
"176";65;"Bjerve";"Petter Jacob";"1962-02-19";"1963-02-04";NA;NA;NA;NA;"Resigned for personal reasons";"";"Finansminister";NA
"177";812;"Trasti";"Karl";"1962-09-01";"1963-08-27";NA;NA;NA;NA;"";"";"Prisminister";NA
"178";120;"Cappelen";"Andreas Zeier";"1963-02-04";"1963-08-27";NA;NA;NA;NA;"";"";"Finansminister";NA
"179";239;"Gjærevoll";"Olav";"1963-02-04";"1963-08-27";NA;NA;NA;NA;"";"";"Sosialminister";NA
"180";717;"Skogly";"Oscar";"1963-02-04";"1963-08-27";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"181";483;"Lie";"Tryve Halvdan";"1963-07-04";"1963-08-27";NA;NA;NA;NA;"";"";"Industriminister";NA
"182";76;"Bondevik";"Kjell";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Sosialminister";NA
"183";79;"Borgen";"Hans";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"184";255;"Grønn-Hagen";"Karen";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Familie- og forbruksminister";NA
"185";439;"Koren";"Petter Mørch";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Justisminister";NA
"186";442;"Kortner";"Olaf Erling";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"187";458;"Kyllingmark";"Håkon Olai";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"188";478;"Leiro";"Lars";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"189";511;"Lyng";"John (Johann) Daniel Fürstenberg";"1963-08-28";"1963-09-24";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619630918AR01501&serviceId=2";"Call for cabinet resignation from SF (w/ Gustavsen)";"Opposition";"1963-09-18";"";"";"Statsminister";NA
"190";511;"Lyng";"John (Johann) Daniel Fürstenberg";"1963-08-28";"1963-09-24";"http://web.retriever-info.com/services/archive/displayPDF?method=&pdfUrl=%2FproxyTest%2F%3Fid%3D055016196309194aCk4Q0IEKHa0cumZe0aWnEN10020101020n%26x%3De20d66edca7cf6bef59d69d3ed94da74&documentId=05501619630919AR00100&serviceId=2&pdf.doResize=false";"Vote of no confidence from the Labor Party";"Opposition";"1963-09-19";"The cabinet resigned over a negative majority vote of no confidence from DNA";"";"Statsminister";NA
"191";513;"Lyngstad";"Bjarne";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"192";537;"Meland";"Kaare";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Industriminister";NA
"193";569;"Myrvoll";"Ole";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Prisminister";NA
"194";620;"Onarheim";"Onar Selmer";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"195";18138;"Vårvik";"Dagfinn";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Finansminister";NA
"196";868;"Wikborg";"Erling";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"197";870;"Willoch";"Kåre Isaachsen";"1963-08-28";"1963-09-24";NA;NA;NA;NA;"";"";"Handelsminister";NA
"198";11;"Andersen";"Magnus Kristoffersen";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"199";64;"Bjerkholt";"Aase Ingerid Nathalie";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Familie- og forbruksminister";NA
"200";84;"Bratteli";"Trygve Martin";"1963-09-25";"1964-01-20";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619640110AR00201&serviceId=2";"The Labor Party wants to remove Bratteli from his position as minister to strengthen their own parliamentary group";"Own party";"1964-01-10";"";"";"Kommunalminister";NA
"201";120;"Cappelen";"Andreas Zeier";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Finansminister";NA
"202";228;"Gerhardsen";"Einar Henry";"1963-09-25";"1965-10-11";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619640626AR00200&serviceId=2";"""Bondelaget"" declares that it has no confidence in the sitting cabinet.";"Organization";"1964-06-26";"?";"";"Statsminister";NA
"203";228;"Gerhardsen";"Einar Henry";"1963-09-25";"1965-10-11";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619650908AR00305&serviceId=2";"After the Minister of Industry, Karl Trasti, states that there has not been any industry scandals in his department, Fredrikstad Blad argues that the cabinet should get dismissed";"Newspaper";"1965-09-08";"";"";"Statsminister";NA
"204";239;"Gjærevoll";"Olav";"1963-09-25";"1965-10-11";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619650302AR00701&serviceId=2";"""Strong voices"" demands that Gjærevoll has to go, due to a trial on the issue of illegal expropriation of ""Svane-apoteket""";"Opposition";"1965-03-02";"";"";"Sosialminister";NA
"205";244;"Granli";"Leif";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"206";260;"Gundersen";"Oscar Christian";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Justisminister";NA
"207";296;"Harlem";"Gudmund";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"208";303;"Haugland";"Jens";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"209";327;"Himle";"Eirik";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Handelsminister";NA
"210";462;"Lange";"Halvard Manthey";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"211";483;"Lie";"Tryve Halvdan";"1963-09-25";"1963-10-19";NA;NA;NA;NA;"Leave of absence";"";"Industriminister";NA
"212";700;"Sivertsen";"Helge";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"213";812;"Trasti";"Karl";"1963-09-25";"1965-10-11";NA;NA;NA;NA;"";"";"Prisminister";NA
"214";483;"Lie";"Tryve Halvdan";"1963-11-10";"1964-01-20";NA;NA;NA;NA;"";"";"Industriminister";NA
"215";483;"Lie";"Tryve Halvdan";"1964-01-20";"1965-10-11";NA;NA;NA;NA;"";"";"Handelsminister";NA
"216";592;"Norstrand";"Idar Olav";"1964-01-20";"1965-10-11";NA;NA;NA;NA;"";"";"Prisminister";NA
"217";900;"Aarvik";"Egil";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Sosialminister";NA
"218";76;"Bondevik";"Kjell";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619651213AR01900&serviceId=2";"A proposal from the opposition is seen as a call of no confidence against Bondevik in the case of regulating NRK (the national TV station)";"Opposition";"1965-12-13";"";"";"Kirke- og undervisningsminister";NA
"219";76;"Bondevik";"Kjell";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619670527AR00302&serviceId=2";"Vote of no confidence towards Bondevik from Guttorm Hansen following the ""Nasty-case""";"Opposition";"1967-05-27";"";"";"Kirke- og undervisningsminister";NA
"220";76;"Bondevik";"Kjell";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619671215AR00300&serviceId=2";"The weekly magasine ""Aktuell"" says that the only way to get rid of Bondevik is if he was to willingly leave his office.";"Newspaper";"1967-12-15";"";"";"Kirke- og undervisningsminister";NA
"221";76;"Bondevik";"Kjell";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619681017AR00800&serviceId=2";"Bondeviks position is questioned by the opposition (mainly DNA) following his position towards a teacher's academy in Bergen";"Opposition";"1968-10-17";"";"";"Kirke- og undervisningsminister";NA
"222";76;"Bondevik";"Kjell";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619681221AR00200&serviceId=2";"Guttorm Hansen, form DNA, says that if the cabinet had been a single-party cabinet, Bondevik would be dismissed after the Gymnasium-case";"Opposition";"1968-12-21";"";"";"Kirke- og undervisningsminister";NA
"223";81;"Borten";"Per";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619670529AR00300&serviceId=2";"A indirect but clear vote of no confidence against the cabinet after the ""Nasty-case"" from DNA";"Opposition";"1967-05-29";"";"";"Statsminister";NA
"224";458;"Kyllingmark";"Håkon Olai";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"225";511;"Lyng";"John (Johann) Daniel Fürstenberg";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619671016AR00200&serviceId=2";"The paper reports that Lyngs own party in parliament is sceptical towards his statement in UN on the question of Vietnam. The paper says that he will have to be replaced if he does not answer for himself.";"Own party";"1967-10-16";"";"";"Utenriksminister";NA
"226";513;"Lyngstad";"Bjarne";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619690623AR00202&serviceId=2";"VG implisittly calls for Lyngstad's resignation by stating that there is so few votes of confidence currently that they want to delve deeper into the a case where the department invalidated elections of ""jordstyre"" in two municipallities";"Newspaper";"1969-06-23";"";"";"Landbruksminister";NA
"227";563;"Myklebust";"Oddmund";"1965-10-12";"1968-03-22";NA;NA;NA;NA;"Left office because he got sick";"";"Fiskeriminister";NA
"228";569;"Myrvoll";"Ole";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Finansminister";NA
"229";662;"Rostoft";"Sverre Walter";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Industriminister";NA
"230";691;"Seip";"Helge";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"231";694;"Selmer";"Elisabeth Schweigaard";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Justisminister";NA
"232";714;"Skjerven";"Elsa";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Familie- og forbruksminister";NA
"233";800;"Tidemand";"Otto Grieg";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"234";18138;"Vårvik";"Dagfinn";"1965-10-12";"1969-09-30";NA;NA;NA;NA;"";"";"Prisminister";NA
"235";870;"Willoch";"Kåre Isaachsen";"1965-10-12";"1969-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619681221AR00200&serviceId=2";"Guttorm Hansen, form DNA, says that if the cabinet had been a single-party cabinet, Willoch would be dismissed after the ""borregaard-case""";"Opposition";"1968-12-21";"";"";"Handelsminister";NA
"236";560;"Moxnes";"Einar Hole";"1968-03-22";"1969-09-30";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"237";900;"Aarvik";"Egil";"1969-10-01";"1971-03-16";NA;NA;NA;NA;"";"";"Sosialminister";NA
"238";76;"Bondevik";"Kjell";"1969-10-01";"1971-03-16";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619710224AR02601&serviceId=2";"Culture expert Kåre Siem argues that he will ""raise the flag when Bondevik finally leaves office""";"Expert opinion";"1971-02-24";"";"";"Kirke- og undervisningsminister";NA
"239";81;"Borten";"Per";"1969-10-01";"1971-03-16";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619691022AR00200&serviceId=2";"The Labor Party sets forth a vote of no confidence against the cabinet over tax issues";"Opposition";"1969-10-22";"";"";"Statsminister";NA
"240";81;"Borten";"Per";"1969-10-01";"1971-03-16";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619701126AR00500&serviceId=2";"The Centre Party themselves place a great deal of mistrust in Borten and wants him to move the party into opposition, because of EEC-differences with their coalition partners";"Own party";"1970-07-04";"";"";"Statsminister";NA
"241";81;"Borten";"Per";"1969-10-01";"1971-03-16";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619710227AR00300&serviceId=2";"After a secret document, sent from the ambassador in Brussels, is leaked to the press from a person that heard about it from Borten, VG demands Bortens dismissal (not the cabinet)";"Newspaper";"1971-02-27";"";"";"Statsminister";NA
"242";81;"Borten";"Per";"1969-10-01";"1971-03-16";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619710301AR01301&serviceId=2";"The Labor Party wants the cabinet to resign, and if it does not they might set forward a vote of no confidence";"Opposition";"1971-03-01";"The cabinet resigned over leakages to the press in EEC-related matters. Borten did not receive enough support from his own party and decided to resign. http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619701008AR00303&serviceId=2";"";"Statsminister";NA
"243";458;"Kyllingmark";"Håkon Olai";"1969-10-01";"1971-03-16";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"244";511;"Lyng";"John (Johann) Daniel Fürstenberg";"1969-10-01";"1970-05-22";NA;NA;NA;NA;"Lyng is for a long time known to be considering his position. There are no resignation calls, but it is obvious that he leaves office because of differences with Borten over EEC. However, he states that he leaves because he wants younger people to get a chance, and not for any political or personal disagreements with anyone.";"";"Utenriksminister";NA
"245";513;"Lyngstad";"Bjarne";"1969-10-01";"1970-08-21";NA;NA;NA;NA;"Asked for dismissal because he was soon to be 70 years old";"";"Landbruksminister";NA
"246";560;"Moxnes";"Einar Hole";"1969-10-01";"1971-03-16";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"247";569;"Myrvoll";"Ole";"1969-10-01";"1971-03-16";NA;NA;NA;NA;"";"";"Finansminister";NA
"248";662;"Rostoft";"Sverre Walter";"1969-10-01";"1971-03-16";NA;NA;NA;NA;"";"";"Industriminister";NA
"249";691;"Seip";"Helge";"1969-10-01";"1970-08-29";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619700613AR00301&serviceId=2";"Because of inner struggles in the Liberal Party over the question of membership in EEC, Seip is called for to resign -- he is seen as a person who can save the party from within";"Own party";"1970-03-13";"";"";"Kommunalminister";NA
"250";694;"Selmer";"Elisabeth Schweigaard";"1969-10-01";"1970-10-03";NA;NA;NA;NA;"Withdrew from her position to apply for the position in the Supreme Court";"";"Justisminister";NA
"251";714;"Skjerven";"Elsa";"1969-10-01";"1971-03-16";NA;NA;NA;NA;"";"";"Familie- og forbruksminister";NA
"252";18138;"Vårvik";"Dagfinn";"1969-10-01";"1971-03-16";NA;NA;NA;NA;"";"";"Prisminister";NA
"253";870;"Willoch";"Kåre Isaachsen";"1969-10-01";"1970-06-05";NA;NA;NA;NA;"Dismissed after being elected as chairman of the Conservative Party";"";"Handelsminister";NA
"254";757;"Stray";"Svenn Thorkild";"1970-05-22";"1971-03-16";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619820918AR00300&serviceId=2";"Sp wanted Stray to resign as Minister of Foreign Affairs back in 1971, VG reveals";"coalition partner";"1982-09-18";"Involved in two major scandals, but surprisingly no resignation calls. The Minister of Foreign Affairs is never criticized…";"";"Utenriksminister";NA
"255";800;"Tidemand";"Otto Grieg";"1970-05-22";"1970-06-05";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"256";317;"Hellesen";"Gunnar";"1970-06-05";"1971-03-16";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"257";800;"Tidemand";"Otto Grieg";"1970-06-05";"1971-03-16";NA;NA;NA;NA;"";"";"Handelsminister";NA
"258";153;"Eika";"Hallvard";"1970-08-21";"1971-03-16";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"259";657;"Rognlien";"Helge";"1970-08-29";"1971-03-16";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"260";159;"Endresen";"Egil";"1970-10-03";"1971-03-16";NA;NA;NA;NA;"";"";"Justisminister";NA
"261";57;"Berrefjord";"Oddvar";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Justisminister";NA
"262";84;"Bratteli";"Trygve Martin";"1971-03-17";"1972-10-17";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619720317AR00600&serviceId=2";"Erling Engan acuses the cabinet for not telling the whole story of the negotiation with EU. His proposal is considered a vote of no confidence, and he withdrew it thereafter";"Opposition";"1972-03-17";"Cabinet resigns when the referendum on EEC-membership fails";"";"Statsminister";NA
"263";120;"Cappelen";"Andreas Zeier";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"264";124;"Christiansen";"Ragnar";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Finansminister";NA
"265";209;"Fostervoll";"Alv Jacob";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"266";239;"Gjærevoll";"Olav";"1971-03-17";"1972-05-08";NA;NA;NA;NA;"Department discontinued (Pris og lønning)";"";"Prisminister";NA
"267";234;"Gjerde";"Bjartmar Alv";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"268";332;"Hoem";"Knut";"1971-03-17";"1972-01-24";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619720120AR00301&serviceId=2";"Newspaper argues that it is hard to see how Hoem can stay in office after he refused to vote for EEC-membership. Political elites within DNA, including PM Bratteli, is reported to have no choice";"Own party";"1972-01-20";"Dismissed after refusing to sign aggreement with EEC";"";"Fiskeriminister";NA
"269";358;"Højdahl";"Odd";"1971-03-17";"1972-10-17";NA;NA;NA;NA;"";"";"Sosialminister";NA
"270";484;"Lied";"Finn";"1971-03-17";"1971-09-24";NA;NA;NA;NA;"";"";"Industriminister";NA
